"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-1", "240", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:1, to"
"Thread-4", "241", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:4, to"
"main", "242", "seminar_test/Elevator_Scheduler.java:18", "Method Returned", " "
"main", "243", "SYSTEM", "Thread End", " "
"Thread-0", "244", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-6", "245", "seminar_test/Elevator_Scheduler.java:94", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=94"
"Thread-5", "246", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:5, from"
"Thread-3", "247", "seminar_test/Elevator_Scheduler.java:96", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=96"
"Thread-2", "248", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:2, to"
"Thread-1", "249", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:1, from=0"
"Thread-4", "250", "seminar_test/Elevator_Scheduler.java:96", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=96"
"Thread-0", "251", "seminar_test/Elevator_Scheduler.java:154", "Field Read", " context=seminar_test.Scheduler:1, down"
"Thread-6", "252", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:6, from"
"Thread-5", "253", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:5, to"
"Thread-3", "254", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:3, to"
"Thread-2", "255", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:2, from=0"
"Thread-1", "256", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-4", "257", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:4, to"
"Thread-0", "258", "seminar_test/Elevator_Scheduler.java:155", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=155"
"Thread-6", "259", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:6, to"
"Thread-5", "260", "seminar_test/Elevator_Scheduler.java:96", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=96"
"Thread-3", "261", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:3, from=0"
"Thread-2", "262", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-1", "263", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:1, from"
"Thread-4", "264", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:4, from=0"
"Thread-6", "265", "seminar_test/Elevator_Scheduler.java:96", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=96"
"Thread-5", "266", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:5, to"
"Thread-3", "267", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-2", "268", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:2, from"
"Thread-4", "269", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-6", "270", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:6, to"
"Thread-5", "271", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:5, from=0"
"Thread-1", "272", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:1, S"
"Thread-3", "273", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:3, from"
"Thread-2", "274", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:2, S"
"Thread-4", "275", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:4, from"
"Thread-6", "276", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:6, from=0"
"Thread-5", "277", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-1", "278", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-3", "279", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:3, S"
"Thread-2", "280", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-4", "281", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:4, S"
"Thread-6", "282", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-5", "283", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:5, from"
"Thread-1", "284", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:1, S"
"Thread-3", "285", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-2", "286", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:2, S"
"Thread-4", "287", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-6", "288", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:6, from"
"Thread-5", "289", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:5, S"
"Thread-1", "290", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-3", "291", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:3, S"
"Thread-2", "292", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-4", "293", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:4, S"
"Thread-6", "294", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:6, S"
"Thread-5", "295", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-1", "296", "seminar_test/Elevator_Scheduler.java:97", "Field Write", " context=seminar_test.Person:1, to=8"
"Thread-3", "297", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-2", "298", "seminar_test/Elevator_Scheduler.java:97", "Field Write", " context=seminar_test.Person:2, to=2"
"Thread-4", "299", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-6", "300", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-5", "301", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:5, S"
"Thread-1", "302", "seminar_test/Elevator_Scheduler.java:91", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=91"
"Thread-3", "303", "seminar_test/Elevator_Scheduler.java:97", "Field Write", " context=seminar_test.Person:3, to=2"
"Thread-2", "304", "seminar_test/Elevator_Scheduler.java:91", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=91"
"Thread-4", "305", "seminar_test/Elevator_Scheduler.java:97", "Field Write", " context=seminar_test.Person:4, to=9"
"Thread-6", "306", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:6, S"
"Thread-5", "307", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-1", "308", "seminar_test/Elevator_Scheduler.java:92", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=92"
"Thread-3", "309", "seminar_test/Elevator_Scheduler.java:91", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=91"
"Thread-2", "310", "seminar_test/Elevator_Scheduler.java:92", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=92"
"Thread-4", "311", "seminar_test/Elevator_Scheduler.java:91", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=91"
"Thread-6", "312", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
"Thread-5", "313", "seminar_test/Elevator_Scheduler.java:97", "Field Write", " context=seminar_test.Person:5, to=9"
"Thread-1", "314", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:1, to"
"Thread-3", "315", "seminar_test/Elevator_Scheduler.java:92", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=92"
"Thread-2", "316", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:2, to"
"Thread-4", "317", "seminar_test/Elevator_Scheduler.java:92", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=92"
"Thread-6", "318", "seminar_test/Elevator_Scheduler.java:97", "Field Write", " context=seminar_test.Person:6, to=0"
"Thread-5", "319", "seminar_test/Elevator_Scheduler.java:91", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=91"
"Thread-1", "320", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:1, from"
"Thread-3", "321", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:3, to"
"Thread-2", "322", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:2, from"
"Thread-4", "323", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:4, to"
"Thread-6", "324", "seminar_test/Elevator_Scheduler.java:91", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=91"
"Thread-5", "325", "seminar_test/Elevator_Scheduler.java:92", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=92"
"Thread-1", "326", "seminar_test/Elevator_Scheduler.java:93", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=93"
"Thread-3", "327", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:3, from"
"Thread-2", "328", "seminar_test/Elevator_Scheduler.java:93", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=93"
"Thread-4", "329", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:4, from"
"Thread-6", "330", "seminar_test/Elevator_Scheduler.java:92", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=92"
"Thread-5", "331", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:5, to"
"Thread-1", "332", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:1, S"
"Thread-3", "333", "seminar_test/Elevator_Scheduler.java:93", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=93"
"Thread-2", "334", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:2, S"
"Thread-4", "335", "seminar_test/Elevator_Scheduler.java:93", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=93"
"Thread-6", "336", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:6, to"
"Thread-5", "337", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:5, from"
"Thread-1", "338", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:1, name"
"Thread-3", "339", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:3, S"
"Thread-2", "340", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:2, name"
"Thread-4", "341", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:4, S"
"Thread-6", "342", "seminar_test/Elevator_Scheduler.java:92", "Field Read", " context=seminar_test.Person:6, from"
"Thread-5", "343", "seminar_test/Elevator_Scheduler.java:93", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=93"
"Thread-1", "344", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:1, from"
"Thread-3", "345", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:3, name"
"Thread-2", "346", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:2, from"
"Thread-4", "347", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:4, name"
"Thread-6", "348", "seminar_test/Elevator_Scheduler.java:94", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=94"
"Thread-5", "349", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:5, S"
"Thread-1", "350", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:1, to"
"Thread-3", "351", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:3, from"
"Thread-2", "352", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:2, to"
"Thread-4", "353", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:4, from"
"Thread-6", "354", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:6, from"
"Thread-5", "355", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:5, name"
"Thread-1", "356", "seminar_test/Elevator_Scheduler.java:93", "Method Call", " caller=seminar_test.Person:1#run:1, target=seminar_test.Scheduler:1#up:1"
"Thread-1", "357", "seminar_test/Elevator_Scheduler.java:118", "Method Entered", " "
"Thread-1", "358", "seminar_test/Elevator_Scheduler.java:118", "Variable Write", " context=seminar_test.Scheduler:1#up:1, name=""A"""
"Thread-1", "359", "seminar_test/Elevator_Scheduler.java:118", "Variable Write", " context=seminar_test.Scheduler:1#up:1, to=8"
"Thread-1", "360", "seminar_test/Elevator_Scheduler.java:118", "Variable Write", " context=seminar_test.Scheduler:1#up:1, from=0"
"Thread-1", "361", "seminar_test/Elevator_Scheduler.java:120", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=120"
"Thread-3", "362", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:3, to"
"Thread-4", "363", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:4, to"
"Thread-6", "364", "seminar_test/Elevator_Scheduler.java:94", "Field Read", " context=seminar_test.Person:6, to"
"Thread-5", "365", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:5, from"
"Thread-1", "366", "seminar_test/Elevator_Scheduler.java:120", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-6", "367", "seminar_test/Elevator_Scheduler.java:96", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=96"
"Thread-5", "368", "seminar_test/Elevator_Scheduler.java:93", "Field Read", " context=seminar_test.Person:5, to"
"Thread-6", "369", "seminar_test/Elevator_Scheduler.java:96", "Field Read", " context=seminar_test.Person:6, to"
"Thread-1", "370", "seminar_test/Elevator_Scheduler.java:121", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=121"
"Thread-6", "371", "seminar_test/Elevator_Scheduler.java:96", "Field Write", " context=seminar_test.Person:6, from=0"
"Thread-1", "372", "seminar_test/Elevator_Scheduler.java:122", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=122"
"Thread-6", "373", "seminar_test/Elevator_Scheduler.java:97", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=97"
"Thread-1", "374", "seminar_test/Elevator_Scheduler.java:122", "Field Read", " context=seminar_test.Scheduler:1, current_floor"
"Thread-6", "375", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:6, from"
"Thread-1", "376", "seminar_test/Elevator_Scheduler.java:125", "Line Step", " file=seminar_test/Elevator_Scheduler.java, line=125"
"Thread-6", "377", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Person:6, S"
"Thread-1", "378", "seminar_test/Elevator_Scheduler.java:125", "Field Read", " context=seminar_test.Scheduler:1, up"
"Thread-6", "379", "seminar_test/Elevator_Scheduler.java:97", "Field Read", " context=seminar_test.Scheduler:1, max"
